true_label,pred_label,predict_proba
0,0,1.4795595585711867e-05
1,0,0.204934800867565
0,0,0.002732038195119642
0,0,8.69090671290192e-06
0,0,1.3016736400766321e-05
0,0,0.0022900591229163434
0,0,3.62422551485224e-05
0,0,4.5779277864591914e-05
0,0,5.381020179638829e-05
0,0,0.01293438691692926
0,0,2.166984218892373e-05
0,0,1.385449516580714e-05
0,0,0.0009051458192021677
0,0,0.0003002810026618508
0,0,0.0002889783783526626
0,0,1.0905900773549444e-05
